id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y
9038,6071310199,,walk,,,,,,,,10.0349054,53.5372914
9039,6071310200,,walk,,,,,,,,10.0347982,53.5373436
9040,6071310201,,walk,,,,,,,,10.0346386,53.5374171
9041,6071682553,,walk,,,,,,,,10.0343366,53.5155858
9042,6072970130,,walk,,,,,,,,9.9721628,53.547583
9043,6087830400,,walk,,,,,,,,10.0438154,53.5397883
9044,6087830401,,walk,,,,,,,,10.0408346,53.543628
9045,6090940225,,walk,,,,,,,,9.9878905,53.5460675
9046,6090940226,,walk,,,,,,,,9.9877828,53.5459265
9047,6090940227,,walk,,,,,,,,9.9875856,53.5456332
9048,6090940228,,walk,,,,,,,,9.987529,53.5454893
9049,6090942561,,walk,,,,,,,,9.991375,53.5467482
9050,6090999700,,walk,,,,,,,,9.9951915,53.5450327
9051,6090999718,,walk,,,,,,,,9.9971786,53.5457379
9052,6091024403,,walk,,,,,,,,10.0181661,53.5365218
9053,6091024404,,walk,,,,,,,,10.0180436,53.5363273
9054,6091024405,,walk,,,,,,,,10.0179242,53.5363542
9055,6091024407,,walk,,,,,,,,10.0179047,53.5366716
9056,6091024408,,walk,,,,,,,,10.0179977,53.5368191
9057,6091024413,,walk,,,,,,,,10.0184696,53.5366202
9058,6091024415,,walk,,,,,,,,10.0186652,53.5364946
9059,6091024419,,walk,,,,,,,,10.0184593,53.5364599
9060,6091024420,,walk,,,,,,,,10.0183345,53.5362617
9061,6091024421,,walk,,,,,,,,10.0187323,53.5364797
9062,6091024423,,walk,,,,,,,,10.0192636,53.5364635
9063,6091024425,,walk,,,,,,,,10.0190409,53.5365131
9064,6091024426,,walk,,,,,,,,10.0193378,53.536447
9065,6091024429,,walk,,,,,,,,10.019456,53.5363065
9066,6091024438,,walk,,,,,,,,10.0195309,53.5364255
9067,6091024439,,walk,,,,,,,,10.0194299,53.5362651
9068,6091024441,,walk,,,,,,,,10.0192349,53.5362838
9069,6091024443,,walk,,,,,,,,10.0192485,53.5363054
9070,6091024445,,walk,,,,,,,,10.0191108,53.5360868
9071,6092549960,,walk,,,,,,,,10.0023403,53.5498562
9072,6092549961,,walk,,,,,,,,10.0024431,53.5498607
9073,6092549962,,walk,,,,,,,,10.0024292,53.5499637
9074,6092549963,,walk,,,,,,,,10.0023231,53.5499591
9075,6092549969,,walk,,,,,,,,10.0036501,53.5492462
9076,6092549970,,walk,,,,,,,,10.0033406,53.5492331
9077,6092549971,,walk,,,,,,,,10.0037607,53.5486007
9078,6092549972,,walk,,,,,,,,10.003448,53.5485831
9079,6093955217,,walk,,,,,,,,9.9923322,53.548731
9080,6093955219,,walk,,,,,,,,9.9924218,53.548784
9081,6093955259,,walk,,,,,,,,9.9925581,53.5498173
9082,6102961139,,walk,,,,,,,,10.0273131,53.5444297
9083,6102961147,,walk,,,,,,,,10.0271237,53.5446616
9084,6103024904,,walk,,,,,,,,10.0272109,53.5445526
9085,6107925416,,walk,,,,,,,,10.0313129,53.5333462
9086,6107925417,,walk,,,,,,,,10.0312927,53.5333183
9087,6108010085,,walk,,,,,,,,10.033977,53.5324479
9088,6108010086,,walk,,,,,,,,10.0340232,53.5324933
9089,6110491048,,walk,,,,,,,,10.0067346,53.5407891
9090,6110491049,,walk,,,,,,,,10.0071962,53.5403431
9091,6110491050,,walk,,,,,,,,10.006507,53.5407425
9092,6112957145,,walk,,,,,,,,10.0499062,53.5452046
9093,6113293154,,walk,,,,,,,,10.0396881,53.5464975
9094,6113293155,,walk,,,,,,,,10.0395713,53.5464509
9095,6113293156,,walk,,,,,,,,10.0401279,53.5463073
9096,6113293157,,walk,,,,,,,,10.0399101,53.5462162
9097,6117100812,,walk,,,,,,,,10.0037804,53.5433898
9098,6121935166,,walk,,,,,,,,10.0211271,53.5189536
9099,6121936736,,walk,,,,,,,,10.0229853,53.5191314
9100,6125521018,,walk,,,,,,,,10.0322382,53.5462945
9101,6126617242,,walk,,,,,,,,10.03876,53.5474531
9102,6126617246,,walk,,,,,,,,10.0382488,53.5472664
9103,6126617249,,walk,,,,,,,,10.03681,53.5471926
9104,6126617252,,walk,,,,,,,,10.0325384,53.5460112
9105,6126617254,,walk,,,,,,,,10.0319284,53.5457258
9106,6126617262,,walk,,,,,,,,10.0351381,53.5464734
9107,6126617264,,walk,,,,,,,,10.0366263,53.5468925
9108,6126617265,,walk,,,,,,,,10.036744,53.5469258
9109,6126617923,,walk,,,,,,,,10.0441284,53.5482388
9110,6126617926,,walk,,,,,,,,10.0456976,53.5481754
9111,6126617929,,walk,,,,,,,,10.0490441,53.5478215
9112,6126617935,,walk,,,,,,,,10.043997,53.5484372
9113,6126617983,,walk,,,,,,,,10.0458746,53.5483918
9114,6126617993,,walk,,,,,,,,10.0421838,53.5482253
9115,6126617995,,walk,,,,,,,,10.042491,53.5482531
9116,6126617999,,walk,,,,,,,,10.0372735,53.5472071
9117,6126618018,,walk,,,,,,,,10.0395709,53.5477897
9118,6126618019,,walk,,,,,,,,10.0390403,53.5476675
9119,6126618022,,walk,,,,,,,,10.0384816,53.547371
9120,6126676081,,walk,,,,,,,,10.0266038,53.5409226
9121,6126676082,,walk,,,,,,,,10.0260308,53.5411113
9122,6126676393,,walk,,,,,,,,10.0253723,53.5407605
9123,6126676421,,walk,,,,,,,,10.0482711,53.5409147
9124,6126734473,,walk,,,,,,,,10.0239756,53.5352758
9125,6126734474,,walk,,,,,,,,10.0240945,53.5352433
9126,6126734475,,walk,,,,,,,,10.024247,53.5352016
9127,6126734476,,walk,,,,,,,,10.0243198,53.5351817
9128,6126734477,,walk,,,,,,,,10.0240735,53.5349597
9129,6126777894,,walk,,,,,,,,10.0222786,53.5359954
9130,6126777905,,walk,,,,,,,,10.0219793,53.53594
9131,6126777906,,walk,,,,,,,,10.022524,53.5359345
9132,6126777954,,walk,,,,,,,,10.023166,53.5377631
9133,6126833489,,walk,,,,,,,,10.0164515,53.5375955
9134,6126833490,,walk,,,,,,,,10.016053,53.537603
9135,6126833491,,walk,,,,,,,,10.0160192,53.5377196
9136,6126833878,,walk,,,,,,,,10.0129088,53.5383
9137,6126844395,,walk,,,,,,,,10.0158274,53.5377734
9138,6126844398,,walk,,,,,,,,10.0130139,53.538237
9139,6126844404,,walk,,,,,,,,10.0137105,53.5385731
9140,6126844405,,walk,,,,,,,,10.0136992,53.5385464
9141,6129205210,,walk,,,,,,,,10.0221803,53.5359929
9142,6135806605,,walk,,,,,,,,9.968495,53.5271132
9143,6136500351,,walk,,,,,,,,10.0387223,53.5445954
9144,6136500352,,walk,,,,,,,,10.038646,53.5444912
9145,6136500353,,walk,,,,,,,,10.0391942,53.5443211
9146,6136500354,,walk,,,,,,,,10.039404,53.5443833
9147,6136517409,,walk,,,,,,,,10.02655,53.547254
9148,6136519024,,walk,,,,,,,,10.0263878,53.5474762
9149,6136519025,,walk,,,,,,,,10.0265098,53.5473099
9150,6138861618,,walk,,,,,,,,10.0094551,53.540476
9151,6138861619,,walk,,,,,,,,10.0094215,53.5403466
9152,6138861631,,walk,,,,,,,,10.0093994,53.5402556
9153,6139069370,,walk,,,,,,,,9.9996103,53.5429868
9154,6139493676,,walk,,,,,,,,10.0334008,53.541468
9155,6139493996,,walk,,,,,,,,10.0332889,53.5414387
9156,6139493997,,walk,,,,,,,,10.0333465,53.5414526
9157,6139494038,,walk,,,,,,,,10.0336744,53.5415666
9158,6139494051,,walk,,,,,,,,10.0337334,53.5413602
9159,6140787160,,walk,,,,,,,,9.9787456,53.5476555
9160,6140794810,,walk,,,,,,,,10.0244185,53.5358677
9161,6140794824,,walk,,,,,,,,10.0238684,53.5352552
9162,6140794825,,walk,,,,,,,,10.0233083,53.5346275
9163,6140794828,,walk,,,,,,,,10.0230552,53.534405
9164,6140794829,,walk,,,,,,,,10.0231156,53.5349621
9165,6140903178,,walk,,,,,,,,9.9743295,53.5469411
9166,6140903179,,walk,,,,,,,,9.9743535,53.5467774
9167,6141168491,,walk,,,,,,,,10.023848,53.5346786
9168,6141168497,,walk,,,,,,,,10.0235739,53.5347624
9169,6141168498,,walk,,,,,,,,10.0235437,53.5348779
9170,6143699604,,walk,,,,,,,,10.0405167,53.5225764
9171,6143699608,,walk,,,,,,,,10.0403486,53.5226313
9172,6143699610,,walk,,,,,,,,10.0402058,53.5224719
9173,6143699611,,walk,,,,,,,,10.0382184,53.5231013
9174,6143699613,,walk,,,,,,,,10.0397329,53.5219438
9175,6145148673,,walk,,,,,,,,10.0127429,53.5478313
9176,6145148675,,walk,,,,,,,,10.0127256,53.5478068
9177,6145148681,,walk,,,,,,,,10.0131594,53.5476997
9178,6145148682,,walk,,,,,,,,10.0154503,53.5487181
9179,6145148683,,walk,,,,,,,,10.0153668,53.5488283
9180,6145414946,,walk,,,,,,,,10.0222192,53.5473246
9181,6145414947,,walk,,,,,,,,10.0221373,53.547429
9182,6145414948,,walk,,,,,,,,10.0228951,53.5475896
9183,6145414949,,walk,,,,,,,,10.0228544,53.5476451
9184,6145414950,,walk,,,,,,,,10.022761,53.5476236
9185,6145414952,,walk,,,,,,,,10.0227068,53.5476115
9186,6145414957,,walk,,,,,,,,10.0221564,53.5476039
9187,6145414958,,walk,,,,,,,,10.0222147,53.5475298
9188,6145414959,,walk,,,,,,,,10.0226435,53.547598
9189,6148090741,,walk,,,,,,,,10.0277955,53.5339851
9190,6148124725,,walk,,,,,,,,9.998127,53.541844
9191,6148124730,,walk,,,,,,,,9.9984686,53.5419419
9192,6148124732,,walk,,,,,,,,9.9985619,53.5421504
9193,6148124733,,walk,,,,,,,,9.9988465,53.5422258
9194,6148124734,,walk,,,,,,,,9.9985942,53.542159
9195,6148124735,,walk,,,,,,,,9.998647,53.5421729
9196,6148124736,,walk,,,,,,,,9.9986968,53.5421861
9197,6148124737,,walk,,,,,,,,9.9987395,53.5421975
9198,6148338993,,walk,,,,,,,,9.9974431,53.5463363
9199,6148338994,,walk,,,,,,,,9.9974957,53.5463503
9200,6148339020,,walk,,,,,,,,9.9972439,53.5464675
9201,6148366649,,walk,,,,,,,,9.9868011,53.5448348
9202,6148366656,,walk,,,,,,,,9.9864701,53.5447633
9203,6148366665,,walk,,,,,,,,9.9858469,53.5448094
9204,6151147333,,walk,,,,,,,,9.9976607,53.5473588
9205,6151147345,,walk,,,,,,,,9.9972837,53.5468288
9206,6151147346,,walk,,,,,,,,9.9971563,53.5474012
9207,6151147347,,walk,,,,,,,,9.9970069,53.547651
9208,6151147349,,walk,,,,,,,,9.9969709,53.5478156
9209,6151332830,,walk,,,,,,,,9.9992887,53.5474786
9210,6151332858,,walk,,,,,,,,9.9982735,53.5467761
9211,6151332867,,walk,,,,,,,,9.9981423,53.5468727
9212,6151332868,,walk,,,,,,,,9.9981027,53.547038
9213,6151332872,,walk,,,,,,,,9.9979449,53.5470689
9214,6151332873,,walk,,,,,,,,9.9981393,53.5471776
9215,6151332875,,walk,,,,,,,,9.9989457,53.5472363
9216,6151332876,,walk,,,,,,,,9.9989907,53.547009
9217,6151332877,,walk,,,,,,,,9.9993543,53.5470663
9218,6151332883,,walk,,,,,,,,10.0004006,53.5474276
9219,6171877619,,walk,,,,,,,,10.0238056,53.5279752
9220,6172772576,,walk,,,,,,,,10.0161114,53.5207534
9221,6172772578,,walk,,,,,,,,10.0160766,53.5205941
9222,6173259280,,walk,,,,,,,,10.0248596,53.5277117
9223,6173259282,,walk,,,,,,,,10.0242642,53.5273941
9224,6173259283,,walk,,,,,,,,10.0240792,53.5275559
9225,6173259284,,walk,,,,,,,,10.0238953,53.5275931
9226,6173259791,,walk,,,,,,,,10.0246688,53.5275644
9227,6173259794,,walk,,,,,,,,10.0244255,53.5277003
9228,6173259796,,walk,,,,,,,,10.0244844,53.5278388
9229,6173259804,,walk,,,,,,,,10.0244184,53.5277596
9230,6173259824,,walk,,,,,,,,10.0217709,53.5282896
9231,6176440705,,walk,,,,,,,,9.9969812,53.5478731
9232,6187805778,,walk,,,,,,,,9.9782994,53.5435428
9233,6187805779,,walk,,,,,,,,9.9781805,53.5435377
9234,6187811749,,walk,,,,,,,,9.9871641,53.5488792
9235,6187811750,,walk,,,,,,,,9.9872864,53.5489192
9236,6187816590,,walk,,,,,,,,9.974281,53.5402389
9237,6187816591,,walk,,,,,,,,9.9742686,53.5402236
9238,6187857425,,walk,,,,,,,,9.9827486,53.5429887
9239,6187880704,,walk,,,,,,,,9.9933582,53.540121
9240,6187880705,,walk,,,,,,,,9.9933103,53.540165
9241,6187880706,,walk,,,,,,,,9.993285,53.5401883
9242,6187880707,,walk,,,,,,,,9.9933845,53.5400968
9243,6187880708,,walk,,,,,,,,9.9929148,53.5404644
9244,6187880709,,walk,,,,,,,,9.9929261,53.5404586
9245,6187880710,,walk,,,,,,,,9.9929507,53.540446
9246,6187880711,,walk,,,,,,,,9.9929611,53.5404407
9247,6187880712,,walk,,,,,,,,9.9929854,53.5404282
9248,6187880713,,walk,,,,,,,,9.9929947,53.5404235
9249,6187880714,,walk,,,,,,,,9.9930306,53.5404054
9250,6187880715,,walk,,,,,,,,9.9930396,53.5404008
9251,6187880716,,walk,,,,,,,,9.9931056,53.5403672
9252,6203394198,,walk,,,,,,,,9.980721,53.5461733
9253,6203394201,,walk,,,,,,,,9.9811028,53.5460961
9254,6203394203,,walk,,,,,,,,9.9830337,53.5463008
9255,6203394204,,walk,,,,,,,,9.9829983,53.5462579
9256,6203431039,,walk,,,,,,,,9.9840048,53.5475515
9257,6207323336,,walk,,,,,,,,10.003373,53.5500136
9258,6208821343,,walk,,,,,,,,10.03238,53.5461789
9259,6210509555,,walk,,,,,,,,9.9821534,53.5459383
9260,6210509556,,walk,,,,,,,,9.981817,53.5459912
9261,6227202861,,walk,,,,,,,,9.9660185,53.5413246
9262,6227202863,,walk,,,,,,,,9.9651919,53.5413021
9263,6227202875,,walk,,,,,,,,9.965197,53.5412626
9264,6227202876,,walk,,,,,,,,9.966028,53.5412815
9265,6227202895,,walk,,,,,,,,9.9650268,53.5399455
9266,6227203015,,walk,,,,,,,,9.9650067,53.5391902
9267,6227203017,,walk,,,,,,,,9.9650033,53.5393317
9268,6231065297,,walk,,,,,,,,10.0295735,53.5261663
9269,6231065298,,walk,,,,,,,,10.0297532,53.526381
9270,6231065299,,walk,,,,,,,,10.0293026,53.5265293
9271,6231065300,,walk,,,,,,,,10.0291174,53.5263147
9272,6231065301,,walk,,,,,,,,10.0285616,53.5264956
9273,6231065302,,walk,,,,,,,,10.0287045,53.5266265
9274,6231065303,,walk,,,,,,,,10.0292342,53.5264495
9275,6231065310,,walk,,,,,,,,10.0294743,53.526672
9276,6231294873,,walk,,,,,,,,10.0425785,53.5186881
9277,6231294874,,walk,,,,,,,,10.0429457,53.5185839
9278,6231294875,,walk,,,,,,,,10.0433773,53.5184436
9279,6231296187,,walk,,,,,,,,10.0480835,53.5168604
9280,6231296201,,walk,,,,,,,,10.0498094,53.5162969
9281,6231296202,,walk,,,,,,,,10.0499067,53.5163808
9282,6231296203,,walk,,,,,,,,10.0481612,53.5169422
9283,6231296276,,walk,,,,,,,,10.0319038,53.5225968
9284,6231296277,,walk,,,,,,,,10.0321536,53.5228733
9285,6231296278,,walk,,,,,,,,10.0323491,53.5228097
9286,6231296279,,walk,,,,,,,,10.0320954,53.5225345
9287,6231296280,,walk,,,,,,,,10.0322975,53.5224688
9288,6231296281,,walk,,,,,,,,10.0325461,53.5227456
9289,6231296283,,walk,,,,,,,,10.0320444,53.5224791
9290,6231296385,,walk,,,,,,,,10.0318537,53.5225413
9291,6231296388,,walk,,,,,,,,10.0322489,53.5224146
9292,6231296391,,walk,,,,,,,,10.0326989,53.5223066
9293,6231296393,,walk,,,,,,,,10.0324669,53.5223831
9294,6231296394,,walk,,,,,,,,10.0324327,53.5223947
9295,6231296395,,walk,,,,,,,,10.0321797,53.5221336
9296,6231296396,,walk,,,,,,,,10.0323403,53.5222986
9297,6231302025,,walk,,,,,,,,10.041099,53.5223862
9298,6231302027,,walk,,,,,,,,10.0404659,53.5225167
9299,6231302028,,walk,,,,,,,,10.0402975,53.5225743
9300,6231302030,,walk,,,,,,,,10.0378037,53.5233842
9301,6231302031,,walk,,,,,,,,10.0378572,53.523445
9302,6231302032,,walk,,,,,,,,10.0376958,53.5234976
9303,6232826880,,walk,,,,,,,,9.9907722,53.5237733
9304,6232826881,,walk,,,,,,,,9.9910032,53.5243019
9305,6233141473,,walk,,,,,,,,9.973451,53.547125
9306,6233141477,,walk,,,,,,,,9.9730738,53.547607
9307,6233141478,,walk,,,,,,,,9.9731398,53.5476095
9308,6233143991,,walk,,,,,,,,9.973744,53.5476322
9309,6233143992,,walk,,,,,,,,9.9730271,53.547862
9310,6233143993,,walk,,,,,,,,9.9731016,53.5475667
9311,6233143994,,walk,,,,,,,,9.9729313,53.5474514
9312,6233143995,,walk,,,,,,,,9.9735826,53.5471975
9313,6233143997,,walk,,,,,,,,9.9736879,53.5468816
9314,6233143998,,walk,,,,,,,,9.9736227,53.5469017
9315,6234753097,,walk,,,,,,,,10.0327585,53.5166523
9316,6236400360,,walk,,,,,,,,10.0497127,53.5109921
9317,6236400362,,walk,,,,,,,,10.0496555,53.5109379
9318,6237249624,,walk,,,,,,,,10.0322184,53.5158221
9319,6237249625,,walk,,,,,,,,10.0324657,53.5157623
9320,6237249626,,walk,,,,,,,,10.0323391,53.5153206
9321,6237249638,,walk,,,,,,,,10.0330356,53.5149531
9322,6237249639,,walk,,,,,,,,10.0327176,53.515471
9323,6237249640,,walk,,,,,,,,10.0324041,53.5151005
9324,6237249641,,walk,,,,,,,,10.0329173,53.5154234
9325,6237249642,,walk,,,,,,,,10.0324579,53.5148441
9326,6237249643,,walk,,,,,,,,10.0331332,53.5153719
9327,6237249644,,walk,,,,,,,,10.0325073,53.5146083
9328,6237249645,,walk,,,,,,,,10.0325585,53.514379
9329,6237249646,,walk,,,,,,,,10.0331181,53.5147564
9330,6237249647,,walk,,,,,,,,10.0326584,53.5142025
9331,6237249648,,walk,,,,,,,,10.0331197,53.5144639
9332,6237249649,,walk,,,,,,,,10.0327804,53.5140463
9333,6237249654,,walk,,,,,,,,10.031678,53.5160089
9334,6237249660,,walk,,,,,,,,10.0310671,53.5163276
9335,6237249771,,walk,,,,,,,,10.0343505,53.5153135
9336,6237249821,,walk,,,,,,,,10.0335636,53.5152693
9337,6237249822,,walk,,,,,,,,10.0341055,53.515374
9338,6237249830,,walk,,,,,,,,10.0328107,53.515627
9339,6237249831,,walk,,,,,,,,10.0339804,53.5153498
9340,6237249835,,walk,,,,,,,,10.0339977,53.5153142
9341,6237249841,,walk,,,,,,,,10.0346661,53.5155107
9342,6237249852,,walk,,,,,,,,10.0326286,53.5154988
9343,6237249853,,walk,,,,,,,,10.033147,53.5155998
9344,6237249854,,walk,,,,,,,,10.0330255,53.5155761
9345,6237249858,,walk,,,,,,,,10.0322265,53.515488
9346,6237249885,,walk,,,,,,,,10.0330579,53.5153899
9347,6237249886,,walk,,,,,,,,10.0335811,53.5154975
9348,6237249887,,walk,,,,,,,,10.0334613,53.5154728
9349,6238325597,,walk,,,,,,,,10.030523,53.5226694
9350,6238325598,,walk,,,,,,,,10.0302769,53.5223811
9351,6250247208,,walk,,,,,,,,9.9733469,53.547076
9352,6250247209,,walk,,,,,,,,9.9727392,53.5474686
9353,6250247210,,walk,,,,,,,,9.9703077,53.5473254
9354,6250247211,,walk,,,,,,,,9.9715234,53.547397
9355,6250247212,,walk,,,,,,,,9.9707685,53.5473525
9356,6250247213,,walk,,,,,,,,9.9728431,53.5474015
9357,6250247214,,walk,,,,,,,,9.9726131,53.5476121
9358,6250247216,,walk,,,,,,,,9.9717389,53.5475504
9359,6264878555,,walk,,,,,,,,10.0250542,53.5298722
9360,6264878556,,walk,,,,,,,,10.0252856,53.5298349
9361,6264878557,,walk,,,,,,,,10.0250978,53.5298652
9362,6268371090,,walk,,,,,,,,10.0090052,53.5347723
9363,6268384296,,walk,,,,,,,,10.0239693,53.5279149
9364,6268384297,,walk,,,,,,,,10.0238829,53.5279104
9365,6268406421,,walk,,,,,,,,10.0381802,53.5257344
9366,6268619564,,walk,,,,,,,,10.0118427,53.5109077
9367,6268664184,,walk,,,,,,,,10.0058576,53.5198499
9368,6268664397,,walk,,,,,,,,10.0056851,53.5198445
9369,6278250441,,walk,,,,,,,,9.9882774,53.5495602
9370,6278250455,,walk,,,,,,,,9.9892822,53.5499565
9371,6278250460,,walk,,,,,,,,9.9892431,53.54994
9372,6278250461,,walk,,,,,,,,9.9893933,53.5498292
9373,6278409674,,walk,,,,,,,,10.0495371,53.5419065
9374,6295098873,,walk,,,,,,,,10.0263729,53.5442136
9375,6295098874,,walk,,,,,,,,10.0264209,53.5441524
9376,6295098875,,walk,,,,,,,,10.0259173,53.5438432
9377,6295526361,,walk,,,,,,,,10.0264522,53.5447788
9378,6295526362,,walk,,,,,,,,10.0254813,53.5445226
9379,6295526363,,walk,,,,,,,,10.0256301,53.5445622
9380,6295526364,,walk,,,,,,,,10.026047,53.5446721
9381,6299035541,,walk,,,,,,,,10.0474685,53.520306
9382,6299035542,,walk,,,,,,,,10.047549,53.5203946
9383,6299035550,,walk,,,,,,,,10.0487936,53.520676
9384,6299035554,,walk,,,,,,,,10.0485886,53.5211143
9385,6299035555,,walk,,,,,,,,10.0473601,53.5219307
9386,6299035561,,walk,,,,,,,,10.048197,53.5209133
9387,6299035562,,walk,,,,,,,,10.0484706,53.5207124
9388,6299035566,,walk,,,,,,,,10.0466283,53.5223602
9389,6299035578,,walk,,,,,,,,10.0487243,53.5209656
9390,6299035582,,walk,,,,,,,,10.0480211,53.5214914
9391,6299035724,,walk,,,,,,,,10.0454088,53.5209787
9392,6299035725,,walk,,,,,,,,10.0458594,53.5215017
9393,6299035734,,walk,,,,,,,,10.045497,53.521081
9394,6299035738,,walk,,,,,,,,10.0450384,53.5217707
9395,6299035739,,walk,,,,,,,,10.0455277,53.5211166
9396,6299035740,,walk,,,,,,,,10.0474738,53.5204854
9397,6299035741,,walk,,,,,,,,10.0473483,53.5203452
9398,6299035762,,walk,,,,,,,,10.0500267,53.5200679
9399,6299035814,,walk,,,,,,,,10.0441589,53.5213869
9400,6299035817,,walk,,,,,,,,10.0436536,53.5215519
9401,6299035822,,walk,,,,,,,,10.0432446,53.5216855
9402,6299035823,,walk,,,,,,,,10.0434269,53.5218958
9403,6299084486,,walk,,,,,,,,10.0366407,53.5175805
9404,6299084488,,walk,,,,,,,,10.0317507,53.5208996
9405,6302224725,,walk,,,,,,,,10.0317339,53.5264866
9406,6302224726,,walk,,,,,,,,10.0316454,53.5263835
9407,6302225007,,walk,,,,,,,,10.0384046,53.5257637
9408,6302225011,,walk,,,,,,,,10.0386925,53.5254853
9409,6302225014,,walk,,,,,,,,10.0392839,53.5252941
9410,6302225026,,walk,,,,,,,,10.0371527,53.5259414
9411,6302225030,,walk,,,,,,,,10.0361095,53.5262838
9412,6302225032,,walk,,,,,,,,10.0354018,53.5265141
9413,6302225034,,walk,,,,,,,,10.0356046,53.526743
9414,6302225036,,walk,,,,,,,,10.0353849,53.5268195
9415,6302225038,,walk,,,,,,,,10.0356835,53.5268319
9416,6302225040,,walk,,,,,,,,10.0364606,53.5266878
9417,6302225062,,walk,,,,,,,,10.0412398,53.5223402
9418,6302225065,,walk,,,,,,,,10.0434567,53.5216162
9419,6302225068,,walk,,,,,,,,10.0454985,53.5209494
9420,6302225069,,walk,,,,,,,,10.0453122,53.5207432
9421,6302225072,,walk,,,,,,,,10.0453798,53.5207208
9422,6302225073,,walk,,,,,,,,10.0449035,53.5201938
9423,6302225094,,walk,,,,,,,,10.0467368,53.520545
9424,6302225118,,walk,,,,,,,,10.0485618,53.5199489
9425,6302225122,,walk,,,,,,,,10.0484265,53.5197982
9426,6302225131,,walk,,,,,,,,10.0505619,53.5190756
9427,6302225132,,walk,,,,,,,,10.0487139,53.519688
9428,6302225133,,walk,,,,,,,,10.0488468,53.5198558
9429,6302225139,,walk,,,,,,,,10.0501445,53.5187369
9430,6305117952,,walk,,,,,,,,10.0275736,53.543324
9431,6305117953,,walk,,,,,,,,10.027787,53.5434642
9432,6305117954,,walk,,,,,,,,10.0276545,53.5433744
9433,6305117955,,walk,,,,,,,,10.0271464,53.5435354
9434,6305117956,,walk,,,,,,,,10.0272137,53.5435902
9435,6305117960,,walk,,,,,,,,10.0273715,53.5436833
9436,6305117962,,walk,,,,,,,,10.0273044,53.5437606
9437,6308868603,,walk,,,,,,,,10.0072628,53.5406925
9438,6310269442,,walk,,,,,,,,10.0364627,53.5330627
9439,6310269448,,walk,,,,,,,,10.0372822,53.5326056
9440,6310269450,,walk,,,,,,,,10.0374351,53.5327398
9441,6310665465,,walk,,,,,,,,10.0264849,53.5206126
9442,6310665472,,walk,,,,,,,,10.0180049,53.520251
9443,6310665473,,walk,,,,,,,,10.0183777,53.5206313
9444,6310665477,,walk,,,,,,,,10.0184639,53.5202557
9445,6310665478,,walk,,,,,,,,10.0165984,53.5205994
9446,6310665479,,walk,,,,,,,,10.0166175,53.5202319
9447,6310665480,,walk,,,,,,,,10.0173183,53.5202416
9448,6310665482,,walk,,,,,,,,10.0159169,53.5204767
9449,6310665483,,walk,,,,,,,,10.0159041,53.5204824
9450,6310665484,,walk,,,,,,,,10.0158674,53.5204985
9451,6310665785,,walk,,,,,,,,10.0159527,53.5202228
9452,6311432812,,walk,,,,,,,,10.0021706,53.5410727
9453,6311432813,,walk,,,,,,,,10.00219,53.5411406
9454,6311572135,,walk,,,,,,,,10.0019124,53.5409195
9455,6312285177,,walk,,,,,,,,10.0383693,53.5232777
9456,6312285178,,walk,,,,,,,,10.0383175,53.5232171
9457,6312285180,,walk,,,,,,,,10.0358547,53.5240989
9458,6312285287,,walk,,,,,,,,10.0373938,53.5235963
9459,6312285296,,walk,,,,,,,,10.0375389,53.5233174
9460,6312285301,,walk,,,,,,,,10.035692,53.5239156
9461,6312298321,,walk,,,,,,,,10.0170696,53.5114709
9462,6312298322,,walk,,,,,,,,10.0168873,53.5112528
9463,6314027998,,walk,,,,,,,,10.0468178,53.5129144
9464,6314028003,,walk,,,,,,,,10.0480047,53.5127866
9465,6314028004,,walk,,,,,,,,10.0479244,53.5126518
9466,6314028005,,walk,,,,,,,,10.0477731,53.5122386
9467,6314028007,,walk,,,,,,,,10.0476685,53.5120377
9468,6314028014,,walk,,,,,,,,10.0471266,53.512438
9469,6314028017,,walk,,,,,,,,10.0473128,53.5127969
9470,6314028022,,walk,,,,,,,,10.047985,53.5121732
9471,6314028027,,walk,,,,,,,,10.0483551,53.512001
9472,6314028031,,walk,,,,,,,,10.0486421,53.5123168
9473,6314028036,,walk,,,,,,,,10.0480394,53.5122414
9474,6314028038,,walk,,,,,,,,10.0485327,53.5121452
9475,6314028043,,walk,,,,,,,,10.0481634,53.5120489
9476,6314028147,,walk,,,,,,,,10.0329326,53.5169286
