,,access,area,bridge,distance,est_width,from,highway,junction,lanes,maxspeed,name,oneway,ref,service,to,tunnel,width,weight,net_type,from_int,to_int
5774111516,5774111514,,,,3.91431,,5774111516,service,,,,,,,,5774111514,,,0.04697172,walk,6313,6312
301551251,301551256,,,,17.6623,,301551251,service,,,,,,,parking_aisle,301551256,,,0.21194759999999999,walk,1654,1655
301551256,301551251,,,,17.6623,,301551256,service,,,,,,,parking_aisle,301551251,,,0.21194759999999999,walk,1655,1654
5774111558,5774111560,,,,5.737456,,5774111558,steps,,,,,,,,5774111560,,,0.06884947200000001,walk,6321,6323
5774111560,5774111558,,,,5.737456,,5774111560,steps,,,,,,,,5774111558,,,0.06884947200000001,walk,6323,6321
5774111558,5774111559,,,,4.106579,,5774111558,footway,,,,,,,,5774111559,,,0.049278948,walk,6321,6322
5774111559,5774111558,,,,4.106579,,5774111559,footway,,,,,,,,5774111558,,,0.049278948,walk,6322,6321
5774111585,5774111587,,,,28.613091,,5774111585,service,,,,,,,parking_aisle,5774111587,,,0.34335709200000003,walk,6326,6327
5774111587,5774111585,,,,28.613091,,5774111587,service,,,,,,,parking_aisle,5774111585,,,0.34335709200000003,walk,6327,6326
5774111581,5774111580,,,,29.142321,,5774111581,service,,,,,,,parking_aisle,5774111580,,,0.349707852,walk,6325,6324
5774111580,5774111581,,,,29.142321,,5774111580,service,,,,,,,parking_aisle,5774111581,,,0.349707852,walk,6324,6325
5774111585,5774111581,,,,15.815189,,5774111585,service,,,,,,,parking_aisle,5774111581,,,0.189782268,walk,6326,6325
5774111581,5774111585,,,,15.815189,,5774111581,service,,,,,,,parking_aisle,5774111585,,,0.189782268,walk,6325,6326
5774111581,5774111588,,,,33.961428,,5774111581,service,,,,,,,parking_aisle,5774111588,,,0.407537136,walk,6325,6328
5774111588,5774111581,,,,33.961428,,5774111588,service,,,,,,,parking_aisle,5774111581,,,0.407537136,walk,6328,6325
5774111591,5774111590,,,,7.592009,,5774111591,service,,,,,,,,5774111590,,,0.091104108,walk,6330,6329
5774111590,5774111591,,,,7.592009,,5774111590,service,,,,,,,,5774111591,,,0.091104108,walk,6329,6330
301707572,301707604,,,,13.815365,,301707572,service,,,,,,,,301707604,,,0.16578438,walk,1752,1753
301707604,301707572,,,,13.815365,,301707604,service,,,,,,,,301707572,,,0.16578438,walk,1753,1752
5774111637,5774111601,,,,22.73787,,5774111637,service,,,,,,,,5774111601,,,0.27285444000000003,walk,6332,6331
5774111601,5774111637,,,,22.73787,,5774111601,service,,,,,,,,5774111637,,,0.27285444000000003,walk,6331,6332
423750133,5774111638,,,,52.525068,,423750133,service,,,,,,,parking_aisle,5774111638,,,0.630300816,walk,2623,6333
5774111638,423750133,,,,52.525068,,5774111638,service,,,,,,,parking_aisle,423750133,,,0.630300816,walk,6333,2623
5774111643,5774111642,,,,5.571697,,5774111643,service,,,,,,,,5774111642,,,0.066860364,walk,6336,6335
5774111642,5774111643,,,,5.571697,,5774111642,service,,,,,,,,5774111643,,,0.066860364,walk,6335,6336
5774111642,5774111638,,,,22.02213,,5774111642,service,,,,,,,,5774111638,,,0.26426556,walk,6335,6333
5774111638,5774111642,,,,22.02213,,5774111638,service,,,,,,,,5774111642,,,0.26426556,walk,6333,6335
5774111638,5774111639,,,,18.26114,,5774111638,service,,,,,,,,5774111639,,,0.21913368000000003,walk,6333,6334
5774111639,5774111638,,,,18.26114,,5774111639,service,,,,,,,,5774111638,,,0.21913368000000003,walk,6334,6333
5774111639,5207236630,,,,23.579824,,5774111639,service,,,,,,,,5207236630,,,0.282957888,walk,6334,5554
5207236630,5774111639,,,,23.579824,,5207236630,service,,,,,,,,5774111639,,,0.282957888,walk,5554,6334
5207236630,5774111637,,,,16.779265,,5207236630,service,,,,,,,,5774111637,,,0.20135118,walk,5554,6332
5774111637,5207236630,,,,16.779265,,5774111637,service,,,,,,,,5207236630,,,0.20135118,walk,6332,5554
1703283278,303105836,,,,29.77598,,1703283278,path,,,,,,,,303105836,,,0.35731176000000003,walk,3649,1916
303105836,1703283278,,,,29.77598,,303105836,path,,,,,,,,1703283278,,,0.35731176000000003,walk,1916,3649
301550406,5774111669,,,,21.2391,,301550406,footway,,,,,,,,5774111669,,,0.2548692,walk,1649,6337
5774111669,301550406,,,,21.2391,,5774111669,footway,,,,,,,,301550406,,,0.2548692,walk,6337,1649
283424059,4739055297,,,,20.03662,,283424059,footway,,,,,,,,4739055297,,,0.24043944,walk,1254,5065
4739055297,283424059,,,,20.03662,,4739055297,footway,,,,,,,,283424059,,,0.24043944,walk,5065,1254
4739055297,5776891832,,,,54.15465,,4739055297,cycleway,,,,,,,,5776891832,,,0.6498558,walk,5065,6338
5776891832,4739055297,,,,54.15465,,5776891832,cycleway,,,,,,,,4739055297,,,0.6498558,walk,6338,5065
5791856644,5791856647,,,,68.597191,,5791856644,service,,,,,,,,5791856647,,,0.823166292,walk,6340,6342
5791856647,5791856644,,,,68.597191,,5791856647,service,,,,,,,,5791856644,,,0.823166292,walk,6342,6340
5791856647,5791856641,,,,16.892827,,5791856647,footway,,,,,,,,5791856641,,,0.20271392400000002,walk,6342,6339
5791856641,5791856647,,,,16.892827,,5791856641,footway,,,,,,,,5791856647,,,0.20271392400000002,walk,6339,6342
5791856641,5791856648,,,,20.634429,,5791856641,footway,,,,,,,,5791856648,,,0.24761314800000003,walk,6339,6343
5791856648,5791856641,,,,20.634429,,5791856648,footway,,,,,,,,5791856641,,,0.24761314800000003,walk,6343,6339
5791856648,5791856645,,,,21.84505,,5791856648,footway,,,,,,,,5791856645,,,0.2621406,walk,6343,6341
5791856645,5791856648,,,,21.84505,,5791856645,footway,,,,,,,,5791856648,,,0.2621406,walk,6341,6343
5791856645,2296437879,,,,24.761454,,5791856645,service,,,,,,,,2296437879,,,0.297137448,walk,6341,4025
2296437879,5791856645,,,,24.761454,,2296437879,service,,,,,,,,5791856645,,,0.297137448,walk,4025,6341
248155535,5812164881,,,,30.551528,,248155535,service,,,,,,,,5812164881,,,0.36661833600000004,walk,841,6349
5812164881,248155535,,,,30.551528,,5812164881,service,,,,,,,,248155535,,,0.36661833600000004,walk,6349,841
248155535,5812164884,,,,36.905153,,248155535,footway,,,,,,,,5812164884,,,0.442861836,walk,841,6350
5812164884,248155535,,,,36.905153,,5812164884,footway,,,,,,,,248155535,,,0.442861836,walk,6350,841
5812164880,5812164885,,,,26.510906,,5812164880,footway,,,,,,,,5812164885,,,0.318130872,walk,6348,6351
5812164885,5812164880,,,,26.510906,,5812164885,footway,,,,,,,,5812164880,,,0.318130872,walk,6351,6348
5812164885,5812164884,,,,3.257466,,5812164885,footway,,,,,,,,5812164884,,,0.039089592,walk,6351,6350
5812164884,5812164885,,,,3.257466,,5812164884,footway,,,,,,,,5812164885,,,0.039089592,walk,6350,6351
1446354919,5812167022,,,,14.879019,,1446354919,footway,,,,,,,,5812167022,,,0.178548228,walk,3298,6353
5812167022,1446354919,,,,14.879019,,5812167022,footway,,,,,,,,1446354919,,,0.178548228,walk,6353,3298
5812164881,6536383997,,,,12.696026,,5812164881,footway,,,,,,,,6536383997,,,0.15235231200000002,walk,6349,6908
6536383997,5812164881,,,,12.696026,,6536383997,footway,,,,,,,,5812164881,,,0.15235231200000002,walk,6908,6349
6536383997,5812167022,,,,9.129356,,6536383997,footway,,,,,,,,5812167022,,,0.109552272,walk,6908,6353
5812167022,6536383997,,,,9.129356,,5812167022,footway,,,,,,,,6536383997,,,0.109552272,walk,6353,6908
28839021,248426170,,,,61.391513,,28839021,cycleway,,,,,,,,248426170,,,0.7366981560000001,walk,456,909
248426170,28839021,,,,61.391513,,248426170,cycleway,,,,,,,,28839021,,,0.7366981560000001,walk,909,456
248419566,82598783,,,,76.860735,,248419566,cycleway,,,,Sinipiianpolku,,,,82598783,,,0.9223288200000002,walk,900,687
82598783,248419566,,,,76.860735,,82598783,cycleway,,,,Sinipiianpolku,,,,248419566,,,0.9223288200000002,walk,687,900
82598783,1122149566,,,,31.529424,,82598783,cycleway,,,,Sinipiianpolku,,,,1122149566,,,0.378353088,walk,687,3155
1122149566,82598783,,,,31.529424,,1122149566,cycleway,,,,Sinipiianpolku,,,,82598783,,,0.378353088,walk,3155,687
1122149566,82598786,,,,12.041086,,1122149566,cycleway,,,,Sinipiianpolku,,,,82598786,,,0.14449303200000002,walk,3155,689
82598786,1122149566,,,,12.041086,,82598786,cycleway,,,,Sinipiianpolku,,,,1122149566,,,0.14449303200000002,walk,689,3155
82598786,314953501,,,,40.877932,,82598786,cycleway,,,,Sinipiianpolku,,,,314953501,,,0.49053518400000007,walk,689,2040
314953501,82598786,,,,40.877932,,314953501,cycleway,,,,Sinipiianpolku,,,,82598786,,,0.49053518400000007,walk,2040,689
248415066,4423807584,,,,39.50371,,248415066,cycleway,,,,Aarnivalkeanpolku,,,,4423807584,,,0.47404452,walk,883,4564
4423807584,248415066,,,,39.50371,,4423807584,cycleway,,,,Aarnivalkeanpolku,,,,248415066,,,0.47404452,walk,4564,883
4423807584,248415067,,,,32.912095,,4423807584,cycleway,,,,Aarnivalkeanpolku,,,,248415067,,,0.39494514000000003,walk,4564,884
248415067,4423807584,,,,32.912095,,248415067,cycleway,,,,Aarnivalkeanpolku,,,,4423807584,,,0.39494514000000003,walk,884,4564
248415067,356640011,,,,4.169716,,248415067,cycleway,,,,Aarnivalkeanpolku,,,,356640011,,,0.050036592000000005,walk,884,2244
356640011,248415067,,,,4.169716,,356640011,cycleway,,,,Aarnivalkeanpolku,,,,248415067,,,0.050036592000000005,walk,2244,884
356640011,4423807562,,,,29.009251,,356640011,cycleway,,,,Aarnivalkeanpolku,,,,4423807562,,,0.348111012,walk,2244,4561
4423807562,356640011,,,,29.009251,,4423807562,cycleway,,,,Aarnivalkeanpolku,,,,356640011,,,0.348111012,walk,4561,2244
4423807562,1430317666,,,,95.358747,,4423807562,cycleway,,,,Aarnivalkeanpolku,,,,1430317666,,,1.144304964,walk,4561,3269
1430317666,4423807562,,,,95.358747,,1430317666,cycleway,,,,Aarnivalkeanpolku,,,,4423807562,,,1.144304964,walk,3269,4561
1430317666,29340508,,,,44.584698,,1430317666,cycleway,,,,Aarnivalkeanpolku,,,,29340508,,,0.5350163760000001,walk,3269,475
29340508,1430317666,,,,44.584698,,29340508,cycleway,,,,Aarnivalkeanpolku,,,,1430317666,,,0.5350163760000001,walk,475,3269
29340508,2213988042,,,,152.169953,,29340508,cycleway,,,,Aarnivalkeanpolku,,,,2213988042,,,1.826039436,walk,475,3912
2213988042,29340508,,,,152.169953,,2213988042,cycleway,,,,Aarnivalkeanpolku,,,,29340508,,,1.826039436,walk,3912,475
2213988042,248418155,,,,6.72387,,2213988042,cycleway,,,,Aarnivalkeanpolku,,,,248418155,,,0.08068644,walk,3912,891
248418155,2213988042,,,,6.72387,,248418155,cycleway,,,,Aarnivalkeanpolku,,,,2213988042,,,0.08068644,walk,891,3912
26904975,1596925819,,,,94.601592,,26904975,footway,,,,Visamäenpolku,,,,1596925819,,,1.135219104,walk,392,3436
1596925819,26904975,,,,94.601592,,1596925819,footway,,,,Visamäenpolku,,,,26904975,,,1.135219104,walk,3436,392
1596925819,3442878552,,,,43.768457,,1596925819,footway,,,,Visamäenpolku,,,,3442878552,,,0.525221484,walk,3436,4347
3442878552,1596925819,,,,43.768457,,3442878552,footway,,,,Visamäenpolku,,,,1596925819,,,0.525221484,walk,4347,3436
3442878552,6355630346,,,,3.972323,,3442878552,footway,,,,Visamäenpolku,,,,6355630346,,,0.047667876,walk,4347,6821
6355630346,3442878552,,,,3.972323,,6355630346,footway,,,,Visamäenpolku,,,,3442878552,,,0.047667876,walk,6821,4347
26904975,5502681513,,,,7.612782,,26904975,cycleway,,,,Louhenpolku,,,,5502681513,,,0.09135338400000001,walk,392,5804
5502681513,26904975,,,,7.612782,,5502681513,cycleway,,,,Louhenpolku,,,,26904975,,,0.09135338400000001,walk,5804,392
5502681513,1602831159,,,,98.392798,,5502681513,cycleway,,,,Louhenpolku,,,,1602831159,,,1.180713576,walk,5804,3523
1602831159,5502681513,,,,98.392798,,1602831159,cycleway,,,,Louhenpolku,,,,5502681513,,,1.180713576,walk,3523,5804
1602831159,940753987,,,,50.120176,,1602831159,cycleway,,,,Louhenpolku,,,,940753987,,,0.6014421120000001,walk,3523,2976
940753987,1602831159,,,,50.120176,,940753987,cycleway,,,,Louhenpolku,,,,1602831159,,,0.6014421120000001,walk,2976,3523
940753987,1597875917,,,,79.974643,,940753987,cycleway,,,,Louhenpolku,,,,1597875917,,,0.959695716,walk,2976,3471
1597875917,940753987,,,,79.974643,,1597875917,cycleway,,,,Louhenpolku,,,,940753987,,,0.959695716,walk,3471,2976
306152466,30893385,,,,77.664431,,306152466,footway,,,,,,,,30893385,,,0.931973172,walk,1957,547
30893385,306152466,,,,77.664431,,30893385,footway,,,,,,,,306152466,,,0.931973172,walk,547,1957
30893385,306595097,,,,47.292272,,30893385,footway,,,,,,,,306595097,,,0.567507264,walk,547,1963
306595097,30893385,,,,47.292272,,306595097,footway,,,,,,,,30893385,,,0.567507264,walk,1963,547
5675703032,355628414,,,,4.031679,,5675703032,cycleway,,,,,,,,355628414,,,0.048380148,walk,6276,2234
355628414,5675703032,,,,4.031679,,355628414,cycleway,,,,,,,,5675703032,,,0.048380148,walk,2234,6276
355628414,5675703029,,,,4.100701,,355628414,cycleway,,,,,,,,5675703029,,,0.049208412,walk,2234,6274
5675703029,355628414,,,,4.100701,,5675703029,cycleway,,,,,,,,355628414,,,0.049208412,walk,6274,2234
5675703029,248520130,,,,8.251526,,5675703029,cycleway,,,,,,,,248520130,,,0.09901831200000001,walk,6274,945
248520130,5675703029,,,,8.251526,,248520130,cycleway,,,,,,,,5675703029,,,0.09901831200000001,walk,945,6274
1768981034,248155542,,,,53.477826,,1768981034,cycleway,,,,,,,,248155542,,,0.6417339120000001,walk,3728,842
248155542,1768981034,,,,53.477826,,248155542,cycleway,,,,,,,,1768981034,,,0.6417339120000001,walk,842,3728
5832755533,5832755534,,,,6.908359,,5832755533,cycleway,,,,,,,,5832755534,,,0.082900308,walk,6356,6357
5832755534,5832755533,,,,6.908359,,5832755534,cycleway,,,,,,,,5832755533,,,0.082900308,walk,6357,6356
5832755534,5832755535,,,,7.132757,,5832755534,cycleway,,,,,,,,5832755535,,,0.085593084,walk,6357,6358
5832755535,5832755534,,,,7.132757,,5832755535,cycleway,,,,,,,,5832755534,,,0.085593084,walk,6358,6357
5832755535,5832755536,,,,19.701545,,5832755535,footway,,,,,,,,5832755536,,,0.23641854,walk,6358,6359
5832755536,5832755535,,,,19.701545,,5832755536,footway,,,,,,,,5832755535,,,0.23641854,walk,6359,6358
304968763,5085840026,,,,56.725615,,304968763,track,,,,Laivamiehenpolku,,,,5085840026,,,0.68070738,walk,1930,5467
5085840026,304968763,,,,56.725615,,5085840026,track,,,,Laivamiehenpolku,,,,304968763,,,0.68070738,walk,5467,1930
5085840026,5085839717,,,,149.348971,,5085840026,track,,,,Laivamiehenpolku,,,,5085839717,,,1.7921876520000002,walk,5467,5466
5085839717,5085840026,,,,149.348971,,5085839717,track,,,,Laivamiehenpolku,,,,5085840026,,,1.7921876520000002,walk,5466,5467
5085839717,25151383,,,,37.164418,,5085839717,track,,,,Laivamiehenpolku,,,,25151383,,,0.445973016,walk,5466,169
25151383,5085839717,,,,37.164418,,25151383,track,,,,Laivamiehenpolku,,,,5085839717,,,0.445973016,walk,169,5466
5839766810,5839766868,,,,62.140108,,5839766810,footway,,,,,,,,5839766868,,,0.745681296,walk,6370,6374
5839766868,5839766810,,,,62.140108,,5839766868,footway,,,,,,,,5839766810,,,0.745681296,walk,6374,6370
5839766868,5839766859,,,,31.78496,,5839766868,footway,,,,,,,,5839766859,,,0.38141952000000007,walk,6374,6373
5839766859,5839766868,,,,31.78496,,5839766859,footway,,,,,,,,5839766868,,,0.38141952000000007,walk,6373,6374
5839766859,5839766810,,,,47.991681,,5839766859,footway,,,,,,,,5839766810,,,0.575900172,walk,6373,6370
5839766810,5839766859,,,,47.991681,,5839766810,footway,,,,,,,,5839766859,,,0.575900172,walk,6370,6373
5839766810,5839766813,,,,32.587871,,5839766810,footway,,,,,,,,5839766813,,,0.391054452,walk,6370,6371
5839766813,5839766810,,,,32.587871,,5839766813,footway,,,,,,,,5839766810,,,0.391054452,walk,6371,6370
5600805193,5839960714,,,,87.717819,,5600805193,path,,,,,,,,5839960714,,,1.0526138280000001,walk,6145,6375
5839960714,5600805193,,,,87.717819,,5839960714,path,,,,,,,,5600805193,,,1.0526138280000001,walk,6375,6145
5571130256,5856531427,,,,9.358773,,5571130256,footway,,,,,,,,5856531427,,,0.112305276,walk,5968,6380
5856531427,5571130256,,,,9.358773,,5856531427,footway,,,,,,,,5571130256,,,0.112305276,walk,6380,5968
5856531427,5856531385,,,,6.418443,,5856531427,footway,,,,,,,,5856531385,,,0.077021316,walk,6380,6379
5856531385,5856531427,,,,6.418443,,5856531385,footway,,,,,,,,5856531427,,,0.077021316,walk,6379,6380
1703484775,25152031,,,,30.780266,,1703484775,cycleway,,,,,,,,25152031,,,0.369363192,walk,3665,197
25152031,1703484775,,,,30.780266,,25152031,cycleway,,,,,,,,1703484775,,,0.369363192,walk,197,3665
25152031,25152036,,,,81.648924,,25152031,cycleway,,,,,,,,25152036,,,0.979787088,walk,197,198
25152036,25152031,,,,81.648924,,25152036,cycleway,,,,,,,,25152031,,,0.979787088,walk,198,197
25152036,285960933,,,,62.946794,,25152036,cycleway,,,,,,,,285960933,,,0.755361528,walk,198,1261
285960933,25152036,,,,62.946794,,285960933,cycleway,,,,,,,,25152036,,,0.755361528,walk,1261,198
285960933,264073522,,,,107.085413,,285960933,footway,,,,,,,,264073522,,,1.285024956,walk,1261,1144
264073522,285960933,,,,107.085413,,264073522,footway,,,,,,,,285960933,,,1.285024956,walk,1144,1261
264073522,25152059,,,,172.116482,,264073522,footway,,,,,,,,25152059,,,2.065397784,walk,1144,203
25152059,264073522,,,,172.116482,,25152059,footway,,,,,,,,264073522,,,2.065397784,walk,203,1144
285960933,25152046,,,,97.110894,,285960933,cycleway,,,,,,,,25152046,,,1.165330728,walk,1261,199
25152046,285960933,,,,97.110894,,25152046,cycleway,,,,,,,,285960933,,,1.165330728,walk,199,1261
25152046,5037590766,,,,130.161581,,25152046,cycleway,,,,,,,,5037590766,,,1.5619389720000003,walk,199,5409
5037590766,25152046,,,,130.161581,,5037590766,cycleway,,,,,,,,25152046,,,1.5619389720000003,walk,5409,199
5037590766,25152051,,,,20.992867,,5037590766,cycleway,,,,,,,,25152051,,,0.25191440400000004,walk,5409,200
25152051,5037590766,,,,20.992867,,25152051,cycleway,,,,,,,,5037590766,,,0.25191440400000004,walk,200,5409
25152051,25031979,,,,3.931012,,25152051,cycleway,,,,,,,,25031979,,,0.047172144,walk,200,57
25031979,25152051,,,,3.931012,,25031979,cycleway,,,,,,,,25152051,,,0.047172144,walk,57,200
25152059,256388500,,,,40.842933,,25152059,footway,,,,,,,,256388500,,,0.49011519600000003,walk,203,1037
256388500,25152059,,,,40.842933,,256388500,footway,,,,,,,,25152059,,,0.49011519600000003,walk,1037,203
256388500,25152061,,,,4.320257,,256388500,footway,,,,,,,,25152061,,,0.051843084,walk,1037,204
25152061,256388500,,,,4.320257,,25152061,footway,,,,,,,,256388500,,,0.051843084,walk,204,1037
25152061,283326260,,,,35.849653,,25152061,footway,,,,,,,,283326260,,,0.43019583600000005,walk,204,1242
283326260,25152061,,,,35.849653,,283326260,footway,,,,,,,,25152061,,,0.43019583600000005,walk,1242,204
283326260,1444786090,,,,37.811683,,283326260,footway,,,,,,,,1444786090,,,0.45374019600000004,walk,1242,3291
1444786090,283326260,,,,37.811683,,1444786090,footway,,,,,,,,283326260,,,0.45374019600000004,walk,3291,1242
560914315,2961651551,,,,40.325463,,560914315,service,,,,,,,driveway,2961651551,,,0.483905556,walk,2769,4202
2961651551,560914315,,,,40.325463,,2961651551,service,,,,,,,driveway,560914315,,,0.483905556,walk,4202,2769
2961651551,264069945,,,,34.214448,,2961651551,service,,,,,,,driveway,264069945,,,0.410573376,walk,4202,1116
264069945,2961651551,,,,34.214448,,264069945,service,,,,,,,driveway,2961651551,,,0.410573376,walk,1116,4202
6187837650,5863854570,,,,107.511976,,6187837650,footway,,,,,,,,5863854570,,,1.290143712,walk,6660,6384
5863854570,6187837650,,,,107.511976,,5863854570,footway,,,,,,,,6187837650,,,1.290143712,walk,6384,6660
5863854570,5863854574,,,,33.862558,,5863854570,footway,,,,,,,,5863854574,,,0.406350696,walk,6384,6386
5863854574,5863854570,,,,33.862558,,5863854574,footway,,,,,,,,5863854570,,,0.406350696,walk,6386,6384
5863854574,6993551687,,,,27.499521,,5863854574,footway,,,,,,,,6993551687,,,0.32999425200000004,walk,6386,7312
6993551687,5863854574,,,,27.499521,,6993551687,footway,,,,,,,,5863854574,,,0.32999425200000004,walk,7312,6386
6993551687,5991119914,,,,6.225665,,6993551687,footway,,,,,,,,5991119914,,,0.07470798000000001,walk,7312,6527
5991119914,6993551687,,,,6.225665,,5991119914,footway,,,,,,,,6993551687,,,0.07470798000000001,walk,6527,7312
5863854574,5832755544,,,,21.911754,,5863854574,footway,,,,,,,,5832755544,,,0.262941048,walk,6386,6360
5832755544,5863854574,,,,21.911754,,5832755544,footway,,,,,,,,5863854574,,,0.262941048,walk,6360,6386
5870791852,5870791850,,,,40.051858,,5870791852,footway,,,,,,,,5870791850,yes,,0.48062229600000006,walk,6392,6391
5870791850,5870791852,,,,40.051858,,5870791850,footway,,,,,,,,5870791852,yes,,0.48062229600000006,walk,6391,6392
5871819469,5871819457,,,,29.111607,,5871819469,footway,,,,,,,,5871819457,yes,,0.349339284,walk,6397,6394
5871819457,5871819469,,,,29.111607,,5871819457,footway,,,,,,,,5871819469,yes,,0.349339284,walk,6394,6397
5871819457,5871819458,,,,14.846774,,5871819457,footway,,,,,,,,5871819458,yes,,0.178161288,walk,6394,6395
5871819458,5871819457,,,,14.846774,,5871819458,footway,,,,,,,,5871819457,yes,,0.178161288,walk,6395,6394
5871819462,5870791849,,,,7.854957,,5871819462,footway,,,,,,,,5870791849,yes,,0.094259484,walk,6396,6390
5870791849,5871819462,,,,7.854957,,5870791849,footway,,,,,,,,5871819462,yes,,0.094259484,walk,6390,6396
5870791850,5871819457,,,,31.619391,,5870791850,footway,,,,,,,,5871819457,yes,,0.379432692,walk,6391,6394
5871819457,5870791850,,,,31.619391,,5871819457,footway,,,,,,,,5870791850,yes,,0.379432692,walk,6394,6391
5871819457,5870791849,,,,23.904198,,5871819457,footway,,,,,,,,5870791849,yes,,0.286850376,walk,6394,6390
5870791849,5871819457,,,,23.904198,,5870791849,footway,,,,,,,,5871819457,yes,,0.286850376,walk,6390,6394
5870791849,5880925574,,,,15.356228,,5870791849,footway,,,,,,,,5880925574,yes,,0.184274736,walk,6390,6428
5880925574,5870791849,,,,15.356228,,5880925574,footway,,,,,,,,5870791849,yes,,0.184274736,walk,6428,6390
5871819473,5871819475,,,,47.299246,,5871819473,footway,,,,,,,,5871819475,,,0.567590952,walk,6398,6399
5871819475,5871819473,,,,47.299246,,5871819475,footway,,,,,,,,5871819473,,,0.567590952,walk,6399,6398
5871819475,5871819476,,,,36.959892,,5871819475,footway,,,,,,,,5871819476,,,0.44351870400000004,walk,6399,6400
5871819476,5871819475,,,,36.959892,,5871819476,footway,,,,,,,,5871819475,,,0.44351870400000004,walk,6400,6399
5871819476,5871819458,,,,3.715383,,5871819476,footway,,,,,,,,5871819458,,,0.044584596000000004,walk,6400,6395
5871819458,5871819476,,,,3.715383,,5871819458,footway,,,,,,,,5871819476,,,0.044584596000000004,walk,6395,6400
5871819475,5870791840,,,,2.764691,,5871819475,footway,,,,,,,,5870791840,,,0.033176292,walk,6399,6389
5870791840,5871819475,,,,2.764691,,5870791840,footway,,,,,,,,5871819475,,,0.033176292,walk,6389,6399
5874023695,2084974210,,,,17.528367,,5874023695,footway,,,,,,,,2084974210,,,0.210340404,walk,6401,3884
2084974210,5874023695,,,,17.528367,,2084974210,footway,,,,,,,,5874023695,,,0.210340404,walk,3884,6401
6140344741,6140344738,,,,27.775353,,6140344741,footway,,,,,,,,6140344738,,,0.33330423600000003,walk,6595,6594
6140344738,6140344741,,,,27.775353,,6140344738,footway,,,,,,,,6140344741,,,0.33330423600000003,walk,6594,6595
6140344738,6140344733,,,,8.453676,,6140344738,footway,,,,,,,,6140344733,,,0.101444112,walk,6594,6593
6140344733,6140344738,,,,8.453676,,6140344733,footway,,,,,,,,6140344738,,,0.101444112,walk,6593,6594
247209186,3181342184,,,,7.4946,,247209186,service,,,10,,,,,3181342184,,,0.0899352,walk,791,4271
3181342184,247209186,,,,7.4946,,3181342184,service,,,10,,,,,247209186,,,0.0899352,walk,4271,791
3181342184,5875263940,,,,8.28788,,3181342184,service,,,10,,,,,5875263940,,,0.09945456,walk,4271,6404
5875263940,3181342184,,,,8.28788,,5875263940,service,,,10,,,,,3181342184,,,0.09945456,walk,6404,4271
5875263940,5875263938,,,,21.778666,,5875263940,service,,,10,,,,,5875263938,,,0.261343992,walk,6404,6403
5875263938,5875263940,,,,21.778666,,5875263938,service,,,10,,,,,5875263940,,,0.261343992,walk,6403,6404
5875263938,5875263942,,,,47.049371,,5875263938,service,,,10,,,,,5875263942,,,0.5645924520000001,walk,6403,6405
5875263942,5875263938,,,,47.049371,,5875263942,service,,,10,,,,,5875263938,,,0.5645924520000001,walk,6405,6403
5875263942,5840111865,,,,31.408605,,5875263942,service,,,10,,,,,5840111865,,,0.37690326,walk,6405,6378
5840111865,5875263942,,,,31.408605,,5840111865,service,,,10,,,,,5875263942,,,0.37690326,walk,6378,6405
5840111865,5840111864,,,,16.906094,,5840111865,service,,,10,,,,,5840111864,,,0.202873128,walk,6378,6377
5840111864,5840111865,,,,16.906094,,5840111864,service,,,10,,,,,5840111865,,,0.202873128,walk,6377,6378
5875263942,5875263945,,,,35.476474,,5875263942,footway,,,,,,,,5875263945,,,0.42571768800000004,walk,6405,6407
5875263945,5875263942,,,,35.476474,,5875263945,footway,,,,,,,,5875263942,,,0.42571768800000004,walk,6407,6405
5875263945,5875263949,,,,19.468124,,5875263945,footway,,,,,,,,5875263949,,,0.233617488,walk,6407,6409
5875263949,5875263945,,,,19.468124,,5875263949,footway,,,,,,,,5875263945,,,0.233617488,walk,6409,6407
5875263949,5875263947,,,,18.611417,,5875263949,footway,,,,,,,,5875263947,,,0.223337004,walk,6409,6408
5875263947,5875263949,,,,18.611417,,5875263947,footway,,,,,,,,5875263949,,,0.223337004,walk,6408,6409
5875263947,5875263951,,,,18.85628,,5875263947,footway,,,,,,,,5875263951,,,0.22627536000000004,walk,6408,6410
5875263951,5875263947,,,,18.85628,,5875263951,footway,,,,,,,,5875263947,,,0.22627536000000004,walk,6410,6408
5875263951,5875263943,,,,11.636371,,5875263951,footway,,,,,,,,5875263943,,,0.13963645200000002,walk,6410,6406
5875263943,5875263951,,,,11.636371,,5875263943,footway,,,,,,,,5875263951,,,0.13963645200000002,walk,6406,6410
5875263949,5875274685,,,,57.38492,,5875263949,footway,,,,,,,,5875274685,,,0.6886190400000001,walk,6409,6419
5875274685,5875263949,,,,57.38492,,5875274685,footway,,,,,,,,5875263949,,,0.6886190400000001,walk,6419,6409
5875274686,5840111864,,,,29.953771,,5875274686,path,,,,,,,,5840111864,,,0.359445252,walk,6420,6377
5840111864,5875274686,,,,29.953771,,5840111864,path,,,,,,,,5875274686,,,0.359445252,walk,6377,6420
5875274688,5875274689,,,,42.678751,,5875274688,path,,,,,,,,5875274689,,,0.512145012,walk,6421,6422
5875274689,5875274688,,,,42.678751,,5875274689,path,,,,,,,,5875274688,,,0.512145012,walk,6422,6421
