id,x,y,id,net_type,old_node_id,id_int
5571939451,24.8067544,60.1683006,5571939451,walk,5571939451,5980
5572053832,24.8222897,60.1779434,5572053832,walk,5572053832,5981
5572053834,24.8223047,60.1779926,5572053834,walk,5572053834,5982
5572053850,24.8222399,60.1764258,5572053850,walk,5572053850,5983
5572053854,24.821399,60.1769786,5572053854,walk,5572053854,5984
5572085327,24.8301781,60.1670524,5572085327,walk,5572085327,5985
5572103043,24.8404471,60.1658824,5572103043,walk,5572103043,5986
5577061942,24.8005864,60.1865842,5577061942,walk,5577061942,5987
5577061948,24.8005692,60.1869196,5577061948,walk,5577061948,5988
5577061949,24.8004704,60.1867457,5577061949,walk,5577061949,5989
5577061952,24.8015307,60.1867846,5577061952,walk,5577061952,5990
5577061953,24.8014319,60.1866107,5577061953,walk,5577061953,5991
5577062071,24.7989454,60.1869344,5577062071,walk,5577062071,5992
5577062072,24.7991721,60.1869006,5577062072,walk,5577062072,5993
5577062073,24.7990487,60.1866888,5577062073,walk,5577062073,5994
5577062074,24.7991917,60.1869342,5577062074,walk,5577062074,5995
5577062075,24.7977002,60.1863646,5577062075,walk,5577062075,5996
5577062086,24.7976124,60.1862409,5577062086,walk,5577062086,5997
5577062108,24.7977853,60.1871075,5577062108,walk,5577062108,5998
5577062110,24.799402,60.1868835,5577062110,walk,5577062110,5999
5577062112,24.7992393,60.1869272,5577062112,walk,5577062112,6000
5577062117,24.8001714,60.1867694,5577062117,walk,5577062117,6001
5577062120,24.7996119,60.1865456,5577062120,walk,5577062120,6002
5577062222,24.8001673,60.1864621,5577062222,walk,5577062222,6003
5577062224,24.800483,60.1864146,5577062224,walk,5577062224,6004
5577062225,24.8006512,60.1866906,5577062225,walk,5577062225,6005
5577062226,24.8004189,60.1863097,5577062226,walk,5577062226,6006
5577062227,24.8006678,60.1867179,5577062227,walk,5577062227,6007
5577062228,24.8024665,60.186429,5577062228,walk,5577062228,6008
5577062229,24.8022762,60.1860934,5577062229,walk,5577062229,6009
5577062230,24.8024857,60.1864628,5577062230,walk,5577062230,6010
5577062231,24.8030175,60.1863247,5577062231,walk,5577062231,6011
5577062235,24.8002755,60.1867535,5577062235,walk,5577062235,6012
5577062247,24.7967298,60.186338,5577062247,walk,5577062247,6013
5577062297,24.7916282,60.1876386,5577062297,walk,5577062297,6014
5577062299,24.7921591,60.1886269,5577062299,walk,5577062299,6015
5577062312,24.7959887,60.1873284,5577062312,walk,5577062312,6016
5577062313,24.7961913,60.1873014,5577062313,walk,5577062313,6017
5577062525,24.797104,60.1875851,5577062525,walk,5577062525,6018
5577062526,24.7970296,60.1874409,5577062526,walk,5577062526,6019
5577062527,24.7968996,60.187219,5577062527,walk,5577062527,6020
5577062534,24.796853,60.1870805,5577062534,walk,5577062534,6021
5577062535,24.7968132,60.1870861,5577062535,walk,5577062535,6022
5577062536,24.7967862,60.1870899,5577062536,walk,5577062536,6023
5577062537,24.796716,60.1870999,5577062537,walk,5577062537,6024
5577062543,24.7967098,60.1871303,5577062543,walk,5577062543,6025
5577062544,24.7964663,60.1872383,5577062544,walk,5577062544,6026
5577518051,24.8043544,60.187669,5577518051,walk,5577518051,6027
5577518052,24.8043451,60.1877186,5577518052,walk,5577518052,6028
5577518067,24.8035701,60.1891124,5577518067,walk,5577518067,6029
5577518068,24.8045925,60.1876793,5577518068,walk,5577518068,6030
5577518072,24.8037563,60.1876151,5577518072,walk,5577518072,6031
5577518073,24.8060189,60.1878623,5577518073,walk,5577518073,6032
5577518077,24.8061078,60.1873562,5577518077,walk,5577518077,6033
5577518079,24.8062247,60.1868091,5577518079,walk,5577518079,6034
5577518080,24.8045405,60.1885644,5577518080,walk,5577518080,6035
5577518081,24.8044111,60.188559,5577518081,walk,5577518081,6036
5577518083,24.8044487,60.1877242,5577518083,walk,5577518083,6037
5577518086,24.8037303,60.1877469,5577518086,walk,5577518086,6038
5577518091,24.8028139,60.1875648,5577518091,walk,5577518091,6039
5577518092,24.8026131,60.1871931,5577518092,walk,5577518092,6040
5577518093,24.8029478,60.1876474,5577518093,walk,5577518093,6041
5577518094,24.8032297,60.1876043,5577518094,walk,5577518094,6042
5578532532,24.8294358,60.1792617,5578532532,walk,5578532532,6043
5578532534,24.8298146,60.1792636,5578532534,walk,5578532534,6044
5578532535,24.8298662,60.1794389,5578532535,walk,5578532535,6045
5578532537,24.8298003,60.1792378,5578532537,walk,5578532537,6046
5578532541,24.8281568,60.1800743,5578532541,walk,5578532541,6047
5578532567,24.8298645,60.1806279,5578532567,walk,5578532567,6048
5578532595,24.8322157,60.1791013,5578532595,walk,5578532595,6049
5578550259,24.8295652,60.1818226,5578550259,walk,5578550259,6050
5578550279,24.8285259,60.1818031,5578550279,walk,5578550279,6051
5578550280,24.8285845,60.1815092,5578550280,walk,5578550280,6052
5578550281,24.8293688,60.181786,5578550281,walk,5578550281,6053
5578550283,24.8288545,60.1818651,5578550283,walk,5578550283,6054
5578550285,24.8285898,60.1818152,5578550285,walk,5578550285,6055
5592376490,24.8577747,60.1669197,5592376490,walk,5592376490,6056
5592376491,24.8578009,60.1668545,5592376491,walk,5592376491,6057
5592376492,24.8578442,60.1667423,5592376492,walk,5592376492,6058
5592376493,24.8579211,60.166545,5592376493,walk,5592376493,6059
5592376494,24.8583544,60.1654521,5592376494,walk,5592376494,6060
5592376495,24.8583926,60.165358,5592376495,walk,5592376495,6061
5592376497,24.8583846,60.1653407,5592376497,walk,5592376497,6062
5592617697,24.795987,60.1849397,5592617697,walk,5592617697,6063
5592617698,24.7958114,60.1846355,5592617698,walk,5592617698,6064
5592617699,24.7956597,60.1843726,5592617699,walk,5592617699,6065
5592617700,24.7955596,60.1841991,5592617700,walk,5592617700,6066
5592617701,24.7954017,60.1839255,5592617701,walk,5592617701,6067
5592617702,24.795245,60.183654,5592617702,walk,5592617702,6068
5592617703,24.7950997,60.1834021,5592617703,walk,5592617703,6069
5592617704,24.7952151,60.1837064,5592617704,walk,5592617704,6070
5592617709,24.7972293,60.1877384,5592617709,walk,5592617709,6071
5592617710,24.7970793,60.1874681,5592617710,walk,5592617710,6072
5592617712,24.7969564,60.1867385,5592617712,walk,5592617712,6073
5592617713,24.7968263,60.1865089,5592617713,walk,5592617713,6074
5599434830,24.8121293,60.1848819,5599434830,walk,5599434830,6075
5599434832,24.8122612,60.1847569,5599434832,walk,5599434832,6076
5599434834,24.8124016,60.1846239,5599434834,walk,5599434834,6077
5599434836,24.8125433,60.1844896,5599434836,walk,5599434836,6078
5599434838,24.8126745,60.1843653,5599434838,walk,5599434838,6079
5599434863,24.814129,60.1835091,5599434863,walk,5599434863,6080
5599434865,24.8137372,60.1837549,5599434865,walk,5599434865,6081
5599434867,24.8133164,60.1840188,5599434867,walk,5599434867,6082
5599434870,24.8131913,60.1842946,5599434870,walk,5599434870,6083
5599434872,24.8133737,60.184615,5599434872,walk,5599434872,6084
5599434874,24.8125179,60.1854177,5599434874,walk,5599434874,6085
5599434875,24.812558,60.185425,5599434875,walk,5599434875,6086
5599434877,24.8127211,60.185352,5599434877,walk,5599434877,6087
5599434879,24.8129297,60.1851479,5599434879,walk,5599434879,6088
5599434880,24.813058,60.1851601,5599434880,walk,5599434880,6089
5599434882,24.8127713,60.1852849,5599434882,walk,5599434882,6090
5599434883,24.8128597,60.185295,5599434883,walk,5599434883,6091
5599434885,24.813275,60.1850227,5599434885,walk,5599434885,6092
5599434887,24.8134744,60.1848902,5599434887,walk,5599434887,6093
5599434889,24.8136755,60.1847578,5599434889,walk,5599434889,6094
5599434890,24.8133959,60.1848784,5599434890,walk,5599434890,6095
5599434894,24.8129357,60.1856312,5599434894,walk,5599434894,6096
5599434899,24.8130153,60.1855673,5599434899,walk,5599434899,6097
5599434904,24.8127105,60.185492,5599434904,walk,5599434904,6098
5599434922,24.8130287,60.1845945,5599434922,walk,5599434922,6099
5599434923,24.8131393,60.1845928,5599434923,walk,5599434923,6100
5599434924,24.8137374,60.1846495,5599434924,walk,5599434924,6101
5599434925,24.8133906,60.1845703,5599434925,walk,5599434925,6102
5599434930,24.81416,60.1843573,5599434930,walk,5599434930,6103
5599434961,24.8079789,60.1890197,5599434961,walk,5599434961,6104
5599434964,24.8098364,60.1889024,5599434964,walk,5599434964,6105
5599434966,24.8100013,60.1883745,5599434966,walk,5599434966,6106
5599434967,24.8104067,60.1884082,5599434967,walk,5599434967,6107
5599434968,24.8105142,60.1881012,5599434968,walk,5599434968,6108
5599434971,24.8108341,60.188126,5599434971,walk,5599434971,6109
5599434975,24.8101183,60.1875043,5599434975,walk,5599434975,6110
5599434976,24.8102824,60.1875176,5599434976,walk,5599434976,6111
5599434977,24.8101041,60.1880504,5599434977,walk,5599434977,6112
5599434997,24.8094034,60.1870461,5599434997,walk,5599434997,6113
5599435044,24.8081654,60.1855833,5599435044,walk,5599435044,6114
5599435045,24.808128,60.1856182,5599435045,walk,5599435045,6115
5599435046,24.8080201,60.1857191,5599435046,walk,5599435046,6116
5599435047,24.8080347,60.185536,5599435047,walk,5599435047,6117
5599435048,24.8079904,60.1855805,5599435048,walk,5599435048,6118
5599435049,24.8083255,60.1856724,5599435049,walk,5599435049,6119
5599435050,24.8077697,60.185656,5599435050,walk,5599435050,6120
5599435051,24.8078852,60.1855516,5599435051,walk,5599435051,6121
5600394713,24.8043307,60.1722894,5600394713,walk,5600394713,6122
5600394714,24.8045539,60.171882,5600394714,walk,5600394714,6123
5600394715,24.8045041,60.171973,5600394715,walk,5600394715,6124
5600394717,24.8036984,60.1718649,5600394717,walk,5600394717,6125
5600394718,24.8035845,60.1721052,5600394718,walk,5600394718,6126
5600394719,24.802802,60.1727688,5600394719,walk,5600394719,6127
5600394720,24.803081,60.1731254,5600394720,walk,5600394720,6128
5600394924,24.8038673,60.1721597,5600394924,walk,5600394924,6129
5600394926,24.8031861,60.1728014,5600394926,walk,5600394926,6130
5600394974,24.8018695,60.1753328,5600394974,walk,5600394974,6131
5600394975,24.8012257,60.1750966,5600394975,walk,5600394975,6132
5600650337,24.8029245,60.1736866,5600650337,walk,5600650337,6133
5600805135,24.8060845,60.1717889,5600805135,walk,5600805135,6134
5600805136,24.8059472,60.1720331,5600805136,walk,5600805136,6135
5600805145,24.8078955,60.1715883,5600805145,walk,5600805145,6136
5600805151,24.8078197,60.1709517,5600805151,walk,5600805151,6137
5600805158,24.8079939,60.171508,5600805158,walk,5600805158,6138
5600805182,24.8091554,60.1731711,5600805182,walk,5600805182,6139
5600805183,24.8092919,60.1731712,5600805183,walk,5600805183,6140
5600805185,24.8091518,60.1730476,5600805185,walk,5600805185,6141
5600805186,24.8098944,60.1734527,5600805186,walk,5600805186,6142
5600805191,24.8098968,60.1729328,5600805191,walk,5600805191,6143
5600805192,24.8091472,60.1729272,5600805192,walk,5600805192,6144
5600805193,24.8087597,60.1724826,5600805193,walk,5600805193,6145
5600805195,24.8085975,60.1728721,5600805195,walk,5600805195,6146
5600805196,24.8086007,60.1729232,5600805196,walk,5600805196,6147
5600805200,24.8082541,60.1715369,5600805200,walk,5600805200,6148
5600805202,24.808647,60.1715379,5600805202,walk,5600805202,6149
5600805205,24.8087731,60.1715383,5600805205,walk,5600805205,6150
5600805211,24.8096435,60.1724085,5600805211,walk,5600805211,6151
5600805215,24.8096578,60.1727447,5600805215,walk,5600805215,6152
5600805216,24.8096578,60.1728729,5600805216,walk,5600805216,6153
5600805217,24.8096578,60.172931,5600805217,walk,5600805217,6154
5600805352,24.8107566,60.1732964,5600805352,walk,5600805352,6155
5600805353,24.8107495,60.1734573,5600805353,walk,5600805353,6156
5600805360,24.8111764,60.1732017,5600805360,walk,5600805360,6157
5600805361,24.8111697,60.1731029,5600805361,walk,5600805361,6158
5600805364,24.8115751,60.1730657,5600805364,walk,5600805364,6159
5600805365,24.8116276,60.1730413,5600805365,walk,5600805365,6160
5602945369,24.8139726,60.1761678,5602945369,walk,5602945369,6161
5602977883,24.7922835,60.1780408,5602977883,walk,5602977883,6162
5602977884,24.7926497,60.1782405,5602977884,walk,5602977884,6163
5604565248,24.8195264,60.1868011,5604565248,walk,5604565248,6164
5604565249,24.8195338,60.1868211,5604565249,walk,5604565249,6165
5604565251,24.8200956,60.1868249,5604565251,walk,5604565251,6166
5604726121,24.7966228,60.1910816,5604726121,walk,5604726121,6167
5604726123,24.7971224,60.1905146,5604726123,walk,5604726123,6168
5604726124,24.7972107,60.1905422,5604726124,walk,5604726124,6169
5604726126,24.7970801,60.1907479,5604726126,walk,5604726126,6170
5604737109,24.7940594,60.1949349,5604737109,walk,5604737109,6171
5604737110,24.7941373,60.1949497,5604737110,walk,5604737110,6172
5604737113,24.7951239,60.1961528,5604737113,walk,5604737113,6173
5604737115,24.7947473,60.1960295,5604737115,walk,5604737115,6174
5604737118,24.7946976,60.1960684,5604737118,walk,5604737118,6175
5604747024,24.7945538,60.194449,5604747024,walk,5604747024,6176
5604747050,24.7940946,60.1950093,5604747050,walk,5604747050,6177
5604772482,24.8024672,60.1722494,5604772482,walk,5604772482,6178
5604772483,24.8025019,60.1718499,5604772483,walk,5604772483,6179
5615118501,24.8062598,60.1759822,5615118501,walk,5615118501,6180
5615118514,24.8057756,60.1760339,5615118514,walk,5615118514,6181
5615120421,24.8060004,60.1767879,5615120421,walk,5615120421,6182
5615120427,24.8059359,60.1769074,5615120427,walk,5615120427,6183
5618360474,24.7955344,60.1931421,5618360474,walk,5618360474,6184
5618360921,24.8275253,60.1871718,5618360921,walk,5618360921,6185
5618360922,24.8279452,60.1874763,5618360922,walk,5618360922,6186
5618360927,24.8292081,60.1750811,5618360927,walk,5618360927,6187
5618360928,24.8349715,60.1777426,5618360928,walk,5618360928,6188
5618360931,24.8352864,60.1781581,5618360931,walk,5618360931,6189
5618360932,24.8353522,60.1778755,5618360932,walk,5618360932,6190
5618360970,24.8016563,60.1978065,5618360970,walk,5618360970,6191
5618360971,24.8013326,60.1975075,5618360971,walk,5618360971,6192
5618360979,24.7996565,60.1963381,5618360979,walk,5618360979,6193
5618361234,24.7973594,60.1903973,5618361234,walk,5618361234,6194
5618361254,24.7890709,60.1831321,5618361254,walk,5618361254,6195
5618361260,24.7986904,60.1782906,5618361260,walk,5618361260,6196
5618361263,24.7989728,60.1777757,5618361263,walk,5618361263,6197
5618361266,24.804892,60.1687722,5618361266,walk,5618361266,6198
5618361268,24.8048042,60.168825,5618361268,walk,5618361268,6199
5618361272,24.8025437,60.1684291,5618361272,walk,5618361272,6200
5618361273,24.8022026,60.1684093,5618361273,walk,5618361273,6201
5618361278,24.8101673,60.1742945,5618361278,walk,5618361278,6202
5618361279,24.8105329,60.1735586,5618361279,walk,5618361279,6203
5618361280,24.8102948,60.1735906,5618361280,walk,5618361280,6204
5618405624,24.7910344,60.162781,5618405624,walk,5618405624,6205
5618405634,24.791102,60.1626584,5618405634,walk,5618405634,6206
5618405639,24.7905113,60.1636807,5618405639,walk,5618405639,6207
5618405641,24.7904684,60.1636258,5618405641,walk,5618405641,6208
5618405654,24.8017186,60.1623387,5618405654,walk,5618405654,6209
5618405655,24.8015804,60.1623846,5618405655,walk,5618405655,6210
5618405657,24.801478,60.1624197,5618405657,walk,5618405657,6211
5618405660,24.8058309,60.1660634,5618405660,walk,5618405660,6212
5618405661,24.8059631,60.166045,5618405661,walk,5618405661,6213
5618405662,24.8056934,60.1660825,5618405662,walk,5618405662,6214
5626943223,24.7963712,60.171257,5626943223,walk,5626943223,6215
5626943234,24.7983675,60.1713351,5626943234,walk,5626943234,6216
5626943241,24.7958337,60.1701456,5626943241,walk,5626943241,6217
5626943271,24.7965065,60.171231,5626943271,walk,5626943271,6218
5626943284,24.7955637,60.1701751,5626943284,walk,5626943284,6219
5626943285,24.7961572,60.1712882,5626943285,walk,5626943285,6220
5626943289,24.796271,60.1700941,5626943289,walk,5626943289,6221
5626943295,24.7962455,60.1712754,5626943295,walk,5626943295,6222
5633352741,24.7935826,60.1761677,5633352741,walk,5633352741,6223
5633352745,24.7936146,60.1761156,5633352745,walk,5633352745,6224
5633352760,24.7948387,60.1758909,5633352760,walk,5633352760,6225
5633352769,24.7911003,60.1751938,5633352769,walk,5633352769,6226
5633352774,24.7926096,60.1755587,5633352774,walk,5633352774,6227
5633352800,24.7946729,60.1765521,5633352800,walk,5633352800,6228
5633352809,24.7941482,60.1775582,5633352809,walk,5633352809,6229
5635692939,24.7937503,60.1726676,5635692939,walk,5635692939,6230
5635692950,24.7926053,60.1727049,5635692950,walk,5635692950,6231
5635692951,24.7952802,60.1722042,5635692951,walk,5635692951,6232
5635692979,24.7936,60.1726843,5635692979,walk,5635692979,6233
5635692980,24.7948951,60.1710847,5635692980,walk,5635692980,6234
5635692984,24.795084,60.1712537,5635692984,walk,5635692984,6235
5635692991,24.7947951,60.172368,5635692991,walk,5635692991,6236
5635692997,24.7930906,60.1726844,5635692997,walk,5635692997,6237
5637764853,24.8164396,60.178768,5637764853,walk,5637764853,6238
5637764863,24.8495973,60.1814579,5637764863,walk,5637764863,6239
5637764865,24.8497081,60.181338,5637764865,walk,5637764865,6240
5637764867,24.8498327,60.1814862,5637764867,walk,5637764867,6241
5637764897,24.8566664,60.184796,5637764897,walk,5637764897,6242
5643194073,24.8033688,60.1755719,5643194073,walk,5643194073,6243
5651495010,24.8297707,60.1754983,5651495010,walk,5651495010,6244
5651495017,24.8301953,60.1752926,5651495017,walk,5651495017,6245
5651495018,24.8313794,60.1755266,5651495018,walk,5651495018,6246
5651495421,24.8313049,60.1756189,5651495421,walk,5651495421,6247
5651902680,24.8355987,60.179543,5651902680,walk,5651902680,6248
5651902697,24.8355773,60.1784596,5651902697,walk,5651902697,6249
5651902711,24.8357,60.1779195,5651902711,walk,5651902711,6250
5651902713,24.8356653,60.1780721,5651902713,walk,5651902713,6251
5651902715,24.8356119,60.1783073,5651902715,walk,5651902715,6252
5651902716,24.8355045,60.1787805,5651902716,walk,5651902716,6253
5651902719,24.8374146,60.1796324,5651902719,walk,5651902719,6254
5651902720,24.8374373,60.1795397,5651902720,walk,5651902720,6255
5651902730,24.835616,60.1791863,5651902730,walk,5651902730,6256
5651902731,24.8352221,60.1789965,5651902731,walk,5651902731,6257
5651902732,24.8355378,60.1790145,5651902732,walk,5651902732,6258
5651902735,24.8351939,60.1788966,5651902735,walk,5651902735,6259
5651902736,24.8354745,60.1789127,5651902736,walk,5651902736,6260
5651902751,24.8357198,60.1764904,5651902751,walk,5651902751,6261
5652544393,24.8276688,60.178888,5652544393,walk,5652544393,6262
5654317069,24.790661,60.177309,5654317069,walk,5654317069,6263
5661650525,24.8025478,60.1750758,5661650525,walk,5661650525,6264
5661650528,24.8027902,60.1751066,5661650528,walk,5661650528,6265
5671473877,24.7912668,60.1771237,5671473877,walk,5671473877,6266
5671473878,24.7923766,60.1767446,5671473878,walk,5671473878,6267
5671473880,24.7908662,60.1771485,5671473880,walk,5671473880,6268
5671473882,24.7919649,60.1767258,5671473882,walk,5671473882,6269
5671473883,24.7921964,60.1767279,5671473883,walk,5671473883,6270
5671473886,24.7918562,60.176991,5671473886,walk,5671473886,6271
5675703027,24.8218533,60.1790506,5675703027,walk,5675703027,6272
5675703028,24.8220095,60.1789653,5675703028,walk,5675703028,6273
5675703029,24.8220823,60.178863,5675703029,walk,5675703029,6274
5675703031,24.8222002,60.1786807,5675703031,walk,5675703031,6275
5675703032,24.8222229,60.1788839,5675703032,walk,5675703032,6276
5675703052,24.8216373,60.17933,5675703052,walk,5675703052,6277
5675703053,24.8218843,60.1793514,5675703053,walk,5675703053,6278
5675703055,24.8224297,60.1793158,5675703055,walk,5675703055,6279
5681715628,24.8241327,60.184058,5681715628,walk,5681715628,6280
5681745967,24.8219815,60.1843933,5681745967,walk,5681745967,6281
5690601889,24.7963109,60.1784781,5690601889,walk,5690601889,6282
5690601890,24.7962447,60.178544,5690601890,walk,5690601890,6283
5690601892,24.7951578,60.1787564,5690601892,walk,5690601892,6284
5690601894,24.7951289,60.1786833,5690601894,walk,5690601894,6285
5690601895,24.7949634,60.1785902,5690601895,walk,5690601895,6286
5690601902,24.7954381,60.1783678,5690601902,walk,5690601902,6287
5690601903,24.7954658,60.1783234,5690601903,walk,5690601903,6288
5690601904,24.7952591,60.1783446,5690601904,walk,5690601904,6289
5690601907,24.7962124,60.178569,5690601907,walk,5690601907,6290
5740012426,24.79702,60.1805719,5740012426,walk,5740012426,6291
5747225078,24.8299539,60.1673405,5747225078,walk,5747225078,6292
5747225082,24.8301832,60.1675436,5747225082,walk,5747225082,6293
5748420921,24.8584194,60.1652604,5748420921,walk,5748420921,6294
5748420922,24.8585104,60.1650341,5748420922,walk,5748420922,6295
5754264236,24.8384773,60.1892802,5754264236,walk,5754264236,6296
5754264237,24.8383969,60.1892902,5754264237,walk,5754264237,6297
5754264244,24.8392922,60.1903288,5754264244,walk,5754264244,6298
5754264246,24.8394403,60.1905627,5754264246,walk,5754264246,6299
5754264249,24.8390106,60.1906013,5754264249,walk,5754264249,6300
5754264250,24.8390859,60.1903509,5754264250,walk,5754264250,6301
5754264251,24.8389659,60.1900959,5754264251,walk,5754264251,6302
5754264252,24.8386246,60.1895177,5754264252,walk,5754264252,6303
5754264254,24.8392708,60.1901645,5754264254,walk,5754264254,6304
5774111163,24.8255822,60.1822112,5774111163,walk,5774111163,6305
5774111166,24.8254237,60.1819633,5774111166,walk,5774111166,6306
5774111170,24.8260077,60.1817154,5774111170,walk,5774111170,6307
5774111268,24.8233654,60.1823927,5774111268,walk,5774111268,6308
5774111457,24.827514,60.1840365,5774111457,walk,5774111457,6309
5774111512,24.824987,60.1832428,5774111512,walk,5774111512,6310
5774111513,24.8251535,60.183316,5774111513,walk,5774111513,6311
5774111514,24.8259001,60.1836299,5774111514,walk,5774111514,6312
5774111516,24.8258641,60.1836602,5774111516,walk,5774111516,6313
5774111517,24.8259453,60.1835792,5774111517,walk,5774111517,6314
5774111523,24.8258514,60.1835517,5774111523,walk,5774111523,6315
5774111526,24.8246435,60.1830823,5774111526,walk,5774111526,6316
5774111530,24.8254356,60.1834194,5774111530,walk,5774111530,6317
5774111539,24.8243966,60.1829679,5774111539,walk,5774111539,6318
5774111540,24.8245244,60.1830252,5774111540,walk,5774111540,6319
5774111548,24.8246726,60.1830969,5774111548,walk,5774111548,6320
5774111558,24.8248682,60.183153,5774111558,walk,5774111558,6321
5774111559,24.824794,60.1831544,5774111559,walk,5774111559,6322
5774111560,24.8249718,60.1831503,5774111560,walk,5774111560,6323
5774111580,24.8221989,60.1822208,5774111580,walk,5774111580,6324
5774111581,24.8223994,60.1819785,5774111581,walk,5774111581,6325
5774111585,24.8226625,60.1820342,5774111585,walk,5774111585,6326
5774111587,24.8224566,60.1822702,5774111587,walk,5774111587,6327
5774111588,24.8219157,60.1821666,5774111588,walk,5774111588,6328
5774111590,24.8240067,60.1812299,5774111590,walk,5774111590,6329
5774111591,24.8241299,60.18126,5774111591,walk,5774111591,6330
5774111601,24.821887,60.181101,5774111601,walk,5774111601,6331
5774111637,24.822295,60.1810759,5774111637,walk,5774111637,6332
5774111638,24.8219576,60.1815744,5774111638,walk,5774111638,6333
5774111639,24.8220459,60.1814162,5774111639,walk,5774111639,6334
5774111642,24.8218456,60.1817644,5774111642,walk,5774111642,6335
5774111643,24.821833,60.1818141,5774111643,walk,5774111643,6336
5774111669,24.8227657,60.1822002,5774111669,walk,5774111669,6337
5776891832,24.8545673,60.1811719,5776891832,walk,5776891832,6338
5791856641,24.7935398,60.1719021,5791856641,walk,5791856641,6339
5791856644,24.7935874,60.1726661,5791856644,walk,5791856644,6340
5791856645,24.7935447,60.1715438,5791856645,walk,5791856645,6341
5791856647,24.7936134,60.1720495,5791856647,walk,5791856647,6342
5791856648,24.793675,60.1717292,5791856648,walk,5791856648,6343
5791917943,24.8118781,60.1733456,5791917943,walk,5791917943,6344
5791917952,24.8118498,60.1732694,5791917952,walk,5791917952,6345
5810508178,24.8582694,60.1623815,5810508178,walk,5810508178,6346
5811588058,24.8077811,60.182614,5811588058,walk,5811588058,6347
5812164880,24.8153503,60.1791377,5812164880,walk,5812164880,6348
5812164881,24.8149082,60.1790034,5812164881,walk,5812164881,6349
5812164884,24.8155814,60.178896,5812164884,walk,5812164884,6350
5812164885,24.8155572,60.1789227,5812164885,walk,5812164885,6351
5812164888,24.8139024,60.179183,5812164888,walk,5812164888,6352
5812167022,24.8148359,60.1791627,5812167022,walk,5812167022,6353
5813943858,24.8047394,60.1942496,5813943858,walk,5813943858,6354
5832755529,24.822231,60.1836435,5832755529,walk,5832755529,6355
5832755533,24.8265243,60.1852904,5832755533,walk,5832755533,6356
5832755534,24.8264424,60.1853373,5832755534,walk,5832755534,6357
5832755535,24.8263604,60.1853868,5832755535,walk,5832755535,6358
5832755536,24.8260199,60.1854389,5832755536,walk,5832755536,6359
5832755544,24.8259687,60.1860145,5832755544,walk,5832755544,6360
5832835232,24.8198927,60.1875148,5832835232,walk,5832835232,6361
5832835234,24.8195371,60.1875554,5832835234,walk,5832835234,6362
5832835236,24.8192202,60.1875916,5832835236,walk,5832835236,6363
5832835238,24.8188803,60.1876312,5832835238,walk,5832835238,6364
5832835240,24.8185091,60.1876935,5832835240,walk,5832835240,6365
5832835242,24.8182041,60.1877607,5832835242,walk,5832835242,6366
5832835244,24.8178863,60.1878245,5832835244,walk,5832835244,6367
5832835246,24.817561,60.1878441,5832835246,walk,5832835246,6368
5832835248,24.8167315,60.187464,5832835248,walk,5832835248,6369
5839766810,24.8008873,60.1857209,5839766810,walk,5839766810,6370
5839766813,24.8014257,60.1856018,5839766813,walk,5839766813,6371
5839766828,24.7988805,60.1854633,5839766828,walk,5839766828,6372
5839766859,24.8001504,60.185493,5839766859,walk,5839766859,6373
5839766868,24.7997641,60.1857046,5839766868,walk,5839766868,6374
5839960714,24.8086402,60.1716962,5839960714,walk,5839960714,6375
5840081825,24.8076889,60.1706751,5840081825,walk,5840081825,6376
5840111864,24.8098605,60.1706122,5840111864,walk,5840111864,6377
5840111865,24.809555,60.1706089,5840111865,walk,5840111865,6378
5856531385,24.8117835,60.1822216,5856531385,walk,5856531385,6379
5856531427,24.8116928,60.1822576,5856531427,walk,5856531427,6380
5863854523,24.8381235,60.1908256,5863854523,walk,5863854523,6381
5863854555,24.8342622,60.1889065,5863854555,walk,5863854555,6382
5863854559,24.826131,60.1860331,5863854559,walk,5863854559,6383
5863854570,24.825125,60.1859622,5863854570,walk,5863854570,6384
5863854571,24.8255604,60.1857403,5863854571,walk,5863854571,6385
5863854574,24.8257065,60.1858668,5863854574,walk,5863854574,6386
5863854577,24.826219,60.1859657,5863854577,walk,5863854577,6387
5863854578,24.8262902,60.1859893,5863854578,walk,5863854578,6388
5870791840,24.8258192,60.1847679,5870791840,walk,5870791840,6389
5870791849,24.8254467,60.1847589,5870791849,walk,5870791849,6390
5870791850,24.8247536,60.1851196,5870791850,walk,5870791850,6391
5870791852,24.8251465,60.1854221,5870791852,walk,5870791852,6392
5870791854,24.8255872,60.1853155,5870791854,walk,5870791854,6393
5871819457,24.8251352,60.1849079,5871819457,walk,5871819457,6394
5871819458,24.8253242,60.1850027,5871819458,walk,5871819458,6395
5871819462,24.8253048,60.184762,5871819462,walk,5871819462,6396
5871819469,24.8247068,60.1847558,5871819469,walk,5871819469,6397
5871819473,24.82662,60.1846089,5871819473,walk,5871819473,6398
5871819475,24.8258453,60.1847891,5871819475,walk,5871819475,6399
5871819476,24.8253744,60.1850249,5871819476,walk,5871819476,6400
5874023695,24.8569519,60.1851403,5874023695,walk,5874023695,6401
5874023707,24.8571269,60.1849611,5874023707,walk,5874023707,6402
5875263938,24.808137,60.1706028,5875263938,walk,5875263938,6403
5875263940,24.8079305,60.1707695,5875263940,walk,5875263940,6404
5875263942,24.8089874,60.1706036,5875263942,walk,5875263942,6405
